__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/data[3],/distances/data[4],/distances/data[5],/distances/layout/data_offset,AvgBoidDistance
1714651822.374580,0.798042006,0.593145779,0.597108654,0.568442150,0.602872835,0.830645787,0.000000000,0.662765480
1714651822.474113,0.797738553,0.593055106,0.597085663,0.568585262,0.602808314,0.830493096,0.000000000,0.662626441
1714651822.574144,0.797435034,0.593074894,0.596915013,0.568776442,0.602665472,0.830341977,0.000000000,0.662474980
1714651822.673941,0.797143293,0.593034138,0.596792761,0.568919181,0.602581995,0.830189161,0.000000000,0.662323397
1714651822.774028,0.796847906,0.593044195,0.596588582,0.569067462,0.602492491,0.830039181,0.000000000,0.662160228
1714651822.874051,0.796578668,0.592943236,0.596531644,0.569204929,0.602407365,0.829899291,0.000000000,0.662017849
1714651822.974092,0.796339038,0.592898240,0.596413997,0.569263985,0.602402177,0.829772729,0.000000000,0.661883758
1714651823.074049,0.796094684,0.592903845,0.596223450,0.569428330,0.602263972,0.829651278,0.000000000,0.661740660
1714651823.174022,0.795838221,0.592797934,0.596149551,0.569495714,0.602247370,0.829507698,0.000000000,0.661595235
1714651823.274125,0.795582107,0.592800173,0.595928220,0.569676413,0.602094269,0.829376433,0.000000000,0.661436833
1714651823.374176,0.795340677,0.592749767,0.595777623,0.569803682,0.602009390,0.829247161,0.000000000,0.661289356
1714651823.474028,0.795091277,0.592649280,0.595692858,0.569941731,0.601916978,0.829107805,0.000000000,0.661144472
1714651823.574008,0.794838164,0.592649924,0.595469924,0.570065567,0.601833897,0.828976194,0.000000000,0.660986004
1714651823.674000,0.794610919,0.592556308,0.595400656,0.570184567,0.601754223,0.828843403,0.000000000,0.660855961
1714651823.774857,0.794362536,0.592562294,0.595242900,0.570308464,0.601733118,0.828786821,0.000000000,0.660722577
1714651823.874008,0.794128240,0.592524907,0.595016936,0.570442846,0.601587737,0.828571383,0.000000000,0.660556694
