__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/data[3],/distances/data[4],/distances/data[5],/distances/layout/data_offset,AvgBoidDistance
1714651062.719230,0.701287435,0.920381100,0.682765761,0.710122486,0.939941233,0.653060256,0.000000000,0.768144765
1714651062.819357,0.701426312,0.920271240,0.683138993,0.710082920,0.939819653,0.653442696,0.000000000,0.768278848
1714651062.919709,0.701576060,0.920142999,0.683559102,0.710034957,0.939711457,0.653887289,0.000000000,0.768426054
1714651063.019334,0.701709291,0.920001354,0.683977366,0.709979987,0.939631386,0.654334596,0.000000000,0.768562670
1714651063.119279,0.701820211,0.919858549,0.684351244,0.709923001,0.939521139,0.654722233,0.000000000,0.768676668
1714651063.219223,0.701929096,0.919718049,0.684718780,0.709855615,0.939369888,0.655128597,0.000000000,0.768788642
1714651063.319276,0.702029092,0.919550423,0.685163977,0.709790847,0.939227168,0.655551918,0.000000000,0.768914497
1714651063.419395,0.702185491,0.919394898,0.685559899,0.709725548,0.939060719,0.655949406,0.000000000,0.769046763
1714651063.519247,0.702307235,0.919227989,0.685956787,0.709644680,0.938886198,0.656362654,0.000000000,0.769164003
1714651063.620147,0.702424839,0.919034698,0.686367654,0.709553312,0.938693227,0.656787937,0.000000000,0.769275730
1714651063.719274,0.702522600,0.918853519,0.686730739,0.709469506,0.938514581,0.657156530,0.000000000,0.769368953
1714651063.820515,0.702619760,0.918671640,0.687089261,0.709385731,0.938324545,0.657518917,0.000000000,0.769460220
1714651063.919562,0.702724688,0.918492369,0.687445663,0.709304320,0.938120671,0.657880459,0.000000000,0.769554240
1714651064.019784,0.702847622,0.918292481,0.687828437,0.709214630,0.937882174,0.658268722,0.000000000,0.769656180
1714651064.120387,0.702962246,0.918086513,0.688185038,0.709125113,0.937641476,0.658630797,0.000000000,0.769744599
1714651064.219965,0.703070675,0.917853198,0.688544659,0.709026278,0.937381240,0.658990580,0.000000000,0.769822844
1714651064.319221,0.703164981,0.917619894,0.688877055,0.708923810,0.937122724,0.659311488,0.000000000,0.769887310
1714651064.419316,0.703262030,0.917377085,0.689207804,0.708811869,0.936838763,0.659623692,0.000000000,0.769948973
1714651064.519280,0.703361088,0.917135033,0.689519175,0.708696997,0.936537318,0.659919055,0.000000000,0.770005099
1714651064.619276,0.703454964,0.916901459,0.689801113,0.708577282,0.936234291,0.660227963,0.000000000,0.770052512
1714651064.719292,0.703542581,0.916633564,0.690071642,0.708472886,0.935921977,0.660441306,0.000000000,0.770082596
1714651064.820698,0.703626002,0.916346190,0.690343903,0.708356353,0.935588249,0.660687887,0.000000000,0.770105365
1714651064.919285,0.703707187,0.916066388,0.690597809,0.708251881,0.935258023,0.660914158,0.000000000,0.770123795
1714651065.019449,0.703794654,0.915800987,0.690850200,0.708160382,0.934972781,0.661157891,0.000000000,0.770148614
1714651065.119311,0.703888424,0.915533855,0.691064792,0.708073465,0.934587428,0.661329748,0.000000000,0.770162357
1714651065.220063,0.703985934,0.915242860,0.691292525,0.707988553,0.934219621,0.661535517,0.000000000,0.770173773
1714651065.319395,0.704116613,0.914941752,0.691517656,0.707909084,0.933874577,0.661777680,0.000000000,0.770192007
1714651065.419549,0.704171409,0.914634976,0.691731750,0.707838495,0.933481726,0.661962070,0.000000000,0.770179379
1714651065.519545,0.704264521,0.914319567,0.691956948,0.707793128,0.933157613,0.662133199,0.000000000,0.770180345
1714651065.620270,0.704364819,0.914029195,0.692141252,0.707755394,0.932744955,0.662273044,0.000000000,0.770178422
1714651065.720576,0.704519761,0.913716903,0.692337655,0.707721036,0.932315485,0.662470072,0.000000000,0.770191440
1714651065.819232,0.704605681,0.913362552,0.692582951,0.707694719,0.931944822,0.662689477,0.000000000,0.770183728
1714651065.919288,0.704714455,0.913029523,0.692760016,0.707678861,0.931489761,0.662831777,0.000000000,0.770167998
1714651066.019236,0.704825433,0.912672909,0.692965411,0.707670298,0.931063206,0.663013555,0.000000000,0.770154584
1714651066.119281,0.704936154,0.912333941,0.693160538,0.707673636,0.930650216,0.663184142,0.000000000,0.770143544
1714651066.219229,0.705055935,0.911986212,0.693351779,0.707682034,0.930211019,0.663352476,0.000000000,0.770131309
1714651066.320451,0.705164728,0.911623435,0.693510302,0.707669141,0.929744198,0.663486621,0.000000000,0.770099488
1714651066.419283,0.705250942,0.911249897,0.693631709,0.707639436,0.929272216,0.663583938,0.000000000,0.770044182
1714651066.519235,0.705315023,0.910863325,0.693727563,0.707600711,0.928798781,0.663651743,0.000000000,0.769968637
