__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/data[3],/distances/data[4],/distances/data[5],/distances/data[6],/distances/data[7],/distances/data[8],/distances/data[9],/distances/layout/data_offset,AvgBoidDistance
1714659889.420161,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659889.520177,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659889.621149,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659889.720339,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659889.820619,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659889.920208,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659890.021146,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659890.120457,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659890.221658,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659890.320189,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659890.420506,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659890.520207,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659890.621150,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659890.720198,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659890.821986,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659890.920110,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659891.020219,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659891.120290,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659891.220184,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659891.321971,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659891.421920,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659891.520716,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659891.620246,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659891.720119,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659891.820553,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659891.920245,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659892.021335,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659892.121569,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659892.221410,0.500000000,0.707106781,1.118033989,0.500000000,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659892.321468,0.500000000,0.707106781,1.118033989,0.500000001,1.118033989,1.414213562,1.000000000,0.500000000,0.500000000,1.000000000,0.000000000,0.775046923
1714659892.420240,0.500000000,0.707106781,1.118033989,0.500000002,1.118033989,1.414213563,1.000000001,0.500000000,0.500000001,1.000000000,0.000000000,0.775046924
1714659892.520382,0.500000000,0.707106782,1.118033990,0.500000004,1.118033989,1.414213563,1.000000002,0.500000001,0.500000002,1.000000000,0.000000000,0.775046924
1714659892.620272,0.500000000,0.707106783,1.118033992,0.500000010,1.118033989,1.414213564,1.000000003,0.500000001,0.500000003,1.000000000,0.000000000,0.775046925
1714659892.720174,0.500000000,0.707106783,1.118033992,0.500000014,1.118033989,1.414213564,1.000000006,0.500000002,0.500000006,1.000000000,0.000000000,0.775046925
1714659892.820187,0.500000000,0.707106783,1.118033994,0.500000023,1.118033989,1.414213566,1.000000009,0.500000003,0.500000009,1.000000001,0.000000000,0.775046926
1714659892.920401,0.500000000,0.707106784,1.118033997,0.500000033,1.118033990,1.414213567,1.000000013,0.500000005,0.500000013,1.000000001,0.000000000,0.775046927
1714659893.020193,0.500000003,0.707106786,1.118034000,0.500000046,1.118033989,1.414213566,1.000000013,0.500000007,0.500000018,1.000000001,0.000000000,0.775046929
1714659893.120179,0.500000004,0.707106792,1.118034010,0.500000078,1.118033990,1.414213571,1.000000024,0.500000009,0.500000025,1.000000002,0.000000000,0.775046935
1714659893.220350,0.500000005,0.707106789,1.118034009,0.500000081,1.118033989,1.414213570,1.000000023,0.500000011,0.500000032,1.000000003,0.000000000,0.775046934
1714659893.320124,0.500000006,0.707106799,1.118034024,0.500000130,1.118033992,1.414213577,1.000000040,0.500000015,0.500000041,1.000000003,0.000000000,0.775046943
1714659893.421670,0.500000002,0.707106794,1.118034011,0.500000098,1.118033992,1.414213574,1.000000036,0.500000008,0.500000032,1.000000004,0.000000000,0.775046935
1714659893.520468,0.500000002,0.707106788,1.118034015,0.500000117,1.118033990,1.414213576,1.000000043,0.500000022,0.500000060,1.000000005,0.000000000,0.775046935
1714659893.620252,0.500000003,0.707106799,1.118034035,0.500000184,1.118033994,1.414213588,1.000000071,0.500000026,0.500000073,1.000000006,0.000000000,0.775046946
1714659893.720160,0.500000013,0.707106819,1.118034062,0.500000272,1.118033995,1.414213592,1.000000083,0.500000030,0.500000085,1.000000007,0.000000000,0.775046965
1714659893.821112,0.500000004,0.707106806,1.118034051,0.500000251,1.118033996,1.414213597,1.000000096,0.500000035,0.500000099,1.000000008,0.000000000,0.775046954
1714659893.922081,0.500000004,0.707106794,1.118034039,0.500000221,1.118033991,1.414213588,1.000000081,0.500000041,0.500000113,1.000000009,0.000000000,0.775046946
1714659894.020199,0.500000020,0.707106813,1.118034071,0.500000327,1.118033991,1.414213591,1.000000093,0.500000046,0.500000129,1.000000010,0.000000000,0.775046968
1714659894.120507,0.500000006,0.707106817,1.118034081,0.500000367,1.118033999,1.414213613,1.000000141,0.500000052,0.500000144,1.000000012,0.000000000,0.775046968
1714659894.221811,0.500000006,0.707106821,1.118034060,0.500000312,1.118034000,1.414213598,1.000000115,0.500000026,0.500000103,1.000000013,0.000000000,0.775046962
1714659894.320208,0.500000028,0.707106825,1.118034101,0.500000449,1.118033992,1.414213602,1.000000127,0.500000063,0.500000177,1.000000014,0.000000000,0.775046985
1714659894.422228,0.500000008,0.707106803,1.118034075,0.500000379,1.118033992,1.414213606,1.000000140,0.500000070,0.500000194,1.000000016,0.000000000,0.775046962
1714659894.520859,0.500000033,0.707106834,1.118034124,0.500000541,1.118033993,1.414213610,1.000000153,0.500000076,0.500000212,1.000000017,0.000000000,0.775046997
1714659894.621140,0.500000036,0.707106839,1.118034137,0.500000591,1.118033993,1.414213615,1.000000167,0.500000083,0.500000232,1.000000019,0.000000000,0.775047004
1714659894.720288,0.500000010,0.707106844,1.118034150,0.500000643,1.118034007,1.414213651,1.000000246,0.500000091,0.500000252,1.000000020,0.000000000,0.775047001
1714659894.820191,0.500000011,0.707106850,1.118034163,0.500000693,1.118034008,1.414213658,1.000000266,0.500000098,0.500000272,1.000000022,0.000000000,0.775047008
1714659894.920245,0.500000012,0.707106855,1.118034176,0.500000745,1.118034009,1.414213665,1.000000286,0.500000105,0.500000293,1.000000024,0.000000000,0.775047014
1714659895.020174,0.500000012,0.707106860,1.118034189,0.500000799,1.118034011,1.414213672,1.000000306,0.500000112,0.500000313,1.000000025,0.000000000,0.775047020
1714659895.120168,0.500000013,0.707106866,1.118034138,0.500000856,1.118034013,1.414213638,1.000000328,0.500000053,0.500000336,1.000000061,0.000000000,0.775047005
1714659895.221416,0.500000057,0.707106871,1.118034218,0.500000914,1.118033995,1.414213643,1.000000258,0.500000129,0.500000358,1.000000029,0.000000000,0.775047049
1714659895.322597,0.500000060,0.707106877,1.118034233,0.500000973,1.118033996,1.414213648,1.000000274,0.500000137,0.500000382,1.000000031,0.000000000,0.775047057
1714659895.421516,0.500000016,0.707106883,1.118034169,0.500000790,1.118034017,1.414213653,1.000000291,0.500000065,0.500000259,1.000000032,0.000000000,0.775047023
1714659895.521508,0.500000017,0.707106889,1.118034179,0.500000835,1.118034019,1.414213659,1.000000307,0.500000068,0.500000274,1.000000034,0.000000000,0.775047028
1714659895.620451,0.500000071,0.707106895,1.118034277,0.500001151,1.118033997,1.414213664,1.000000324,0.500000162,0.500000451,1.000000036,0.000000000,0.775047081
1714659895.720435,0.500000075,0.707106901,1.118034293,0.500001210,1.118033997,1.414213669,1.000000341,0.500000170,0.500000475,1.000000038,0.000000000,0.775047089
1714659895.820443,0.500000079,0.707106907,1.118034308,0.500001271,1.118033998,1.414213675,1.000000358,0.500000179,0.500000498,1.000000040,0.000000000,0.775047098
1714659895.920195,0.500000083,0.707106913,1.118034323,0.500001332,1.118033998,1.414213680,1.000000376,0.500000188,0.500000522,1.000000042,0.000000000,0.775047106
1714659896.023011,0.500000087,0.707106919,1.118034339,0.500001394,1.118033998,1.414213686,1.000000393,0.500000196,0.500000546,1.000000044,0.000000000,0.775047115
1714659896.120239,0.500000023,0.707106926,1.118034355,0.500001459,1.118034029,1.414213764,1.000000559,0.500000205,0.500000572,1.000000046,0.000000000,0.775047101
1714659896.221328,0.500000095,0.707106932,1.118034372,0.500001525,1.118033999,1.414213697,1.000000430,0.500000215,0.500000598,1.000000048,0.000000000,0.775047133
1714659896.320242,0.500000025,0.707106939,1.118034267,0.500001220,1.118034033,1.414213703,1.000000449,0.500000100,0.500000399,1.000000050,0.000000000,0.775047077
1714659896.421380,0.500000103,0.707106945,1.118034404,0.500001656,1.118034000,1.414213709,1.000000466,0.500000233,0.500000648,1.000000052,0.000000000,0.775047151
1714659896.521920,0.500000027,0.707106857,1.118034288,0.500001315,1.118034001,1.414213714,1.000000484,0.500000242,0.500000672,1.000000054,0.000000000,0.775047057
1714659896.620190,0.500000028,0.707106860,1.118034300,0.500001365,1.118034001,1.414213720,1.000000502,0.500000251,0.500000698,1.000000056,0.000000000,0.775047062
1714659896.721798,0.500000029,0.707106964,1.118034310,0.500001412,1.118034040,1.414213725,1.000000519,0.500000115,0.500000462,1.000000058,0.000000000,0.775047101
1714659896.821397,0.500000030,0.707106865,1.118034322,0.500001462,1.118034002,1.414213731,1.000000537,0.500000268,0.500000747,1.000000060,0.000000000,0.775047072
1714659896.921910,0.500000123,0.707106977,1.118034485,0.500001976,1.118034003,1.414213737,1.000000557,0.500000278,0.500000774,1.000000062,0.000000000,0.775047195
1714659897.020197,0.500000127,0.707106984,1.118034502,0.500002589,1.118034003,1.414213743,1.000000784,0.500000288,0.500001153,1.000000144,0.000000000,0.775047204
1714659897.121247,0.500000132,0.707106991,1.118034520,0.500002116,1.118034004,1.414213749,1.000000596,0.500000298,0.500000828,1.000000066,0.000000000,0.775047214
1714659897.220168,0.500000136,0.707106998,1.118034736,0.500002766,1.118034004,1.414213864,1.000000838,0.500000547,0.500001232,1.000000069,0.000000000,0.775047290
