__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/data[3],/distances/data[4],/distances/data[5],/distances/data[6],/distances/data[7],/distances/data[8],/distances/data[9],/distances/layout/data_offset,AvgBoidDistance
1714661048.856346,0.623872508,0.653163284,0.542087485,0.885655819,0.632125148,1.092333767,1.100126031,0.944565160,0.572186215,0.809182423,0.000000000,0.606374426
1714661048.955688,0.623982826,0.654733871,0.542962158,0.885563498,0.632607783,1.092115091,1.099815145,0.944637265,0.572991978,0.805765423,0.000000000,0.607226285
1714661049.054862,0.624104419,0.656309342,0.543838218,0.885440572,0.633100893,1.091889126,1.099506485,0.944713355,0.573827559,0.802296225,0.000000000,0.608083993
1714661049.156179,0.624245365,0.658063598,0.544779856,0.885422070,0.633657403,1.091646874,1.099192675,0.944857714,0.574709438,0.798765740,0.000000000,0.609029606
1714661049.254744,0.624388621,0.659609928,0.545653922,0.885379472,0.634149601,1.091418578,1.098899172,0.944899987,0.575516447,0.795446036,0.000000000,0.609884157
1714661049.355589,0.624536528,0.661190236,0.546511291,0.885308472,0.634672545,1.091196345,1.098607611,0.945015063,0.576346954,0.792161729,0.000000000,0.610746018
1714661049.454657,0.624694891,0.662803333,0.547401969,0.885297780,0.635197507,1.090978019,1.098315731,0.945143227,0.577187107,0.788913708,0.000000000,0.611633398
1714661049.556047,0.624868227,0.664498914,0.548348753,0.885303939,0.635749678,1.090746024,1.098007973,0.945286157,0.578077821,0.785534021,0.000000000,0.612571965
1714661049.654649,0.625034718,0.666108351,0.549243389,0.885326056,0.636273913,1.090516917,1.097717488,0.945423127,0.578933055,0.782358965,0.000000000,0.613462153
1714661049.755078,0.625219697,0.667807005,0.550182392,0.885366020,0.636835791,1.090264549,1.097414940,0.945573257,0.579838659,0.779054672,0.000000000,0.614403031
1714661049.854752,0.625401418,0.669430796,0.551068807,0.885418981,0.637376912,1.090018437,1.097131205,0.945724977,0.580702437,0.775952312,0.000000000,0.615300340
1714661049.954675,0.625598535,0.671152195,0.551982531,0.885533413,0.637955146,1.089771695,1.096849000,0.945950293,0.581594797,0.772887995,0.000000000,0.616244421
1714661050.055586,0.625791358,0.672707330,0.552851935,0.885613208,0.638482002,1.089528069,1.096568332,0.946076667,0.582420570,0.769936460,0.000000000,0.617116874
1714661050.157263,0.625988146,0.674348809,0.553751311,0.885713548,0.639031286,1.089294883,1.096295076,0.946271292,0.583300313,0.766950917,0.000000000,0.618029422
1714661050.256293,0.626188637,0.675899799,0.554608630,0.885783589,0.639555057,1.089048298,1.096006569,0.946461922,0.584159893,0.764088953,0.000000000,0.618899022
